4000,1,0,1.978874e-05
4000,1,0,2.121925e-05
4000,1,0,2.002716e-05
4000,1,0,2.002716e-05
4000,1,0,2.002716e-05
4000,1,0,2.002716e-05
4000,1,0,2.002716e-05
4000,1,0,2.002716e-05
8000,1,0,3.814697e-05
8000,1,0,3.814697e-05
8000,1,0,3.790855e-05
8000,1,0,3.886223e-05
8000,1,0,3.790855e-05
8000,1,0,3.814697e-05
8000,1,0,3.790855e-05
8000,1,0,3.290176e-05
8000,1,0,3.814697e-05
8000,1,0,3.790855e-05
16000,1,0,7.390976e-05
16000,1,0,7.414818e-05
16000,1,0,7.414818e-05
16000,1,0,7.390976e-05
16000,1,0,7.390976e-05
16000,1,0,7.486343e-05
16000,1,0,7.390976e-05
16000,1,0,7.414818e-05
16000,1,0,7.510185e-05
16000,1,0,7.390976e-05
10000,1,0,4.720688e-05
10000,1,0,4.696846e-05
10000,1,0,4.696846e-05
10000,1,0,4.720688e-05
10000,1,0,4.696846e-05
10000,1,0,4.696846e-05
10000,1,0,4.696846e-05
10000,1,0,4.816055e-05
10000,1,0,4.696846e-05
10000,1,0,5.197525e-05
20000,1,0,9.322166e-05
20000,1,0,9.298325e-05
20000,1,0,9.298325e-05
20000,1,0,9.298325e-05
20000,1,0,9.298325e-05
20000,1,0,9.298325e-05
20000,1,0,9.298325e-05
20000,1,0,9.202957e-05
20000,1,0,9.322166e-05
20000,1,0,9.298325e-05
40000,1,0,1.828671e-04
40000,1,0,1.831055e-04
40000,1,0,1.831055e-04
40000,1,0,1.831055e-04
40000,1,0,1.828671e-04
40000,1,0,1.831055e-04
40000,1,0,1.831055e-04
40000,1,0,1.831055e-04
40000,1,0,1.831055e-04
40000,1,0,1.850128e-04
80000,1,0,3.650188e-04
80000,1,0,3.650188e-04
80000,1,0,3.669262e-04
80000,1,0,3.671646e-04
80000,1,0,3.640652e-04
80000,1,0,3.650188e-04
80000,1,0,3.991127e-04
80000,1,0,3.669262e-04
80000,1,0,3.669262e-04
80000,1,0,3.671646e-04
160000,1,0,7.359982e-04
160000,1,0,7.288456e-04
160000,1,0,7.300377e-04
160000,1,0,7.290840e-04
160000,1,0,7.300377e-04
160000,1,0,7.297993e-04
160000,1,0,7.300377e-04
160000,1,0,7.319450e-04
160000,1,0,7.278919e-04
160000,1,0,7.328987e-04
100000,1,0,4.549026e-04
100000,1,0,4.558563e-04
100000,1,0,4.560947e-04
100000,1,0,4.549026e-04
100000,1,0,4.608631e-04
100000,1,0,4.611015e-04
100000,1,0,4.551411e-04
100000,1,0,4.560947e-04
100000,1,0,4.549026e-04
100000,1,0,4.599094e-04
200000,1,0,9.129047e-04
200000,1,0,9.140968e-04
200000,1,0,9.100437e-04
200000,1,0,7.832050e-04
200000,1,0,9.129047e-04
200000,1,0,7.839203e-04
200000,1,0,9.129047e-04
200000,1,0,9.150505e-04
200000,1,0,9.140968e-04
200000,1,0,9.138584e-04
400000,1,0,1.581192e-03
400000,1,0,1.573086e-03
400000,1,0,1.578093e-03
400000,1,0,1.575947e-03
400000,1,0,1.572847e-03
400000,1,0,1.575947e-03
400000,1,0,1.568079e-03
400000,1,0,1.573086e-03
400000,1,0,1.569986e-03
400000,1,0,1.569986e-03
800000,1,0,3.276825e-03
800000,1,0,3.288031e-03
800000,1,0,3.274202e-03
800000,1,0,3.278017e-03
800000,1,0,3.268003e-03
800000,1,0,3.276825e-03
800000,1,0,3.274918e-03
800000,1,0,3.270864e-03
800000,1,0,3.278017e-03
800000,1,0,3.274918e-03
1600000,1,0,6.689072e-03
1600000,1,0,6.698847e-03
1600000,1,0,6.693125e-03
1600000,1,0,6.713152e-03
1600000,1,0,6.694078e-03
1600000,1,0,6.690979e-03
1600000,1,0,6.682873e-03
1600000,1,0,6.749153e-03
1600000,1,0,6.715059e-03
1600000,1,0,6.686926e-03
1000000,1,0,4.168987e-03
1000000,1,0,4.320145e-03
1000000,1,0,4.176140e-03
1000000,1,0,4.156828e-03
1000000,1,0,4.158020e-03
1000000,1,0,4.157066e-03
1000000,1,0,4.160881e-03
1000000,1,0,4.157066e-03
1000000,1,0,4.159927e-03
1000000,1,0,4.157066e-03
2000000,1,0,8.498907e-03
2000000,1,0,8.377075e-03
2000000,1,0,8.348942e-03
2000000,1,0,8.357048e-03
2000000,1,0,8.348942e-03
2000000,1,0,8.383989e-03
2000000,1,0,8.359909e-03
2000000,1,0,8.356094e-03
2000000,1,0,8.359909e-03
2000000,1,0,8.342028e-03
4000000,1,0,1.671791e-02
4000000,1,0,1.670003e-02
4000000,1,0,1.666999e-02
4000000,1,0,1.670098e-02
4000000,1,0,1.667500e-02
4000000,1,0,1.671505e-02
4000000,1,0,1.671100e-02
4000000,1,0,1.671100e-02
4000000,1,0,1.672697e-02
4000000,1,0,1.669812e-02
8000000,1,0,3.331995e-02
8000000,1,0,3.337693e-02
8000000,1,0,3.338909e-02
8000000,1,0,3.339314e-02
8000000,1,0,3.338313e-02
8000000,1,0,3.340602e-02
8000000,1,0,3.343987e-02
8000000,1,0,3.340006e-02
8000000,1,0,3.356719e-02
8000000,1,0,3.341413e-02
16000000,1,0,6.697798e-02
16000000,1,0,6.676292e-02
16000000,1,0,6.669307e-02
16000000,1,0,6.673312e-02
16000000,1,0,6.771398e-02
16000000,1,0,6.679583e-02
16000000,1,0,6.829095e-02
16000000,1,0,6.675816e-02
16000000,1,0,6.665206e-02
16000000,1,0,6.676793e-02
10000000,1,0,4.172492e-02
10000000,1,0,4.175997e-02
10000000,1,0,4.175496e-02
10000000,1,0,4.175305e-02
10000000,1,0,4.171419e-02
10000000,1,0,4.164290e-02
10000000,1,0,4.169703e-02
10000000,1,0,4.174805e-02
10000000,1,0,4.172993e-02
10000000,1,0,4.170799e-02
20000000,1,0,8.349013e-02
20000000,1,0,8.337998e-02
20000000,1,0,8.353496e-02
20000000,1,0,8.343410e-02
20000000,1,0,8.355188e-02
20000000,1,0,8.338690e-02
20000000,1,0,8.336902e-02
20000000,1,0,8.338308e-02
20000000,1,0,8.349991e-02
20000000,1,0,8.343506e-02
40000000,1,0,1.668029e-01
40000000,1,0,1.669052e-01
40000000,1,0,1.669059e-01
40000000,1,0,1.669900e-01
40000000,1,0,1.665599e-01
40000000,1,0,1.667511e-01
40000000,1,0,1.667299e-01
40000000,1,0,1.668110e-01
40000000,1,0,1.708741e-01
40000000,1,0,1.668131e-01
80000000,1,0,3.335829e-01
80000000,1,0,3.332860e-01
80000000,1,0,3.341780e-01
80000000,1,0,3.335252e-01
80000000,1,0,3.338380e-01
80000000,1,0,3.336902e-01
80000000,1,0,3.340869e-01
80000000,1,0,3.337748e-01
80000000,1,0,3.334560e-01
80000000,1,0,3.330500e-01
160000000,1,0,6.666510e-01
160000000,1,0,6.667240e-01
160000000,1,0,6.683249e-01
160000000,1,0,6.673961e-01
160000000,1,0,6.674478e-01
160000000,1,0,6.675980e-01
160000000,1,0,6.675818e-01
160000000,1,0,6.664410e-01
160000000,1,0,6.675000e-01
160000000,1,0,6.675260e-01
100,1,1,1.907349e-06
100,1,1,2.145767e-06
100,1,1,3.099442e-06
100,1,1,2.145767e-06
100,1,1,2.861023e-06
100,1,1,2.145767e-06
100,1,1,1.907349e-06
100,1,1,1.907349e-06
100,1,1,3.099442e-06
100,1,1,1.907349e-06
200,1,1,3.099442e-06
200,1,1,3.099442e-06
200,1,1,2.861023e-06
200,1,1,3.099442e-06
200,1,1,2.145767e-06
200,1,1,3.099442e-06
200,1,1,2.861023e-06
200,1,1,3.099442e-06
200,1,1,2.861023e-06
200,1,1,3.099442e-06
400,1,1,3.814697e-06
400,1,1,4.053116e-06
400,1,1,4.053116e-06
400,1,1,4.053116e-06
400,1,1,4.053116e-06
400,1,1,3.814697e-06
400,1,1,4.053116e-06
400,1,1,4.053116e-06
400,1,1,4.053116e-06
400,1,1,4.053116e-06
800,1,1,5.960464e-06
800,1,1,5.960464e-06
800,1,1,5.960464e-06
800,1,1,5.960464e-06
800,1,1,6.198883e-06
800,1,1,5.960464e-06
800,1,1,5.960464e-06
800,1,1,5.960464e-06
800,1,1,5.006790e-06
800,1,1,6.198883e-06
1600,1,1,1.001358e-05
1600,1,1,1.001358e-05
1600,1,1,9.059906e-06
1600,1,1,8.821487e-06
1600,1,1,1.001358e-05
1600,1,1,9.059906e-06
1600,1,1,1.001358e-05
1600,1,1,1.001358e-05
1600,1,1,1.001358e-05
1600,1,1,9.059906e-06
1000,1,1,6.914139e-06
1000,1,1,5.960464e-06
1000,1,1,6.914139e-06
1000,1,1,6.914139e-06
1000,1,1,6.914139e-06
1000,1,1,6.914139e-06
1000,1,1,5.960464e-06
1000,1,1,6.914139e-06
1000,1,1,7.152557e-06
1000,1,1,6.914139e-06
2000,1,1,1.096725e-05
2000,1,1,1.192093e-05
2000,1,1,1.096725e-05
2000,1,1,1.096725e-05
2000,1,1,1.096725e-05
2000,1,1,1.096725e-05
2000,1,1,1.096725e-05
2000,1,1,1.096725e-05
2000,1,1,1.120567e-05
2000,1,1,1.096725e-05
4000,1,1,2.002716e-05
4000,1,1,2.098083e-05
4000,1,1,2.098083e-05
4000,1,1,1.978874e-05
4000,1,1,2.694130e-05
4000,1,1,2.098083e-05
4000,1,1,2.121925e-05
4000,1,1,2.098083e-05
4000,1,1,2.098083e-05
4000,1,1,2.098083e-05
8000,1,1,3.886223e-05
8000,1,1,3.910065e-05
8000,1,1,3.910065e-05
8000,1,1,3.910065e-05
8000,1,1,3.886223e-05
8000,1,1,3.886223e-05
8000,1,1,3.886223e-05
8000,1,1,4.005432e-05
8000,1,1,3.910065e-05
8000,1,1,3.886223e-05
16000,1,1,7.700920e-05
16000,1,1,8.082390e-05
16000,1,1,7.700920e-05
16000,1,1,7.605553e-05
16000,1,1,7.700920e-05
16000,1,1,7.581711e-05
16000,1,1,7.605553e-05
16000,1,1,7.700920e-05
16000,1,1,7.700920e-05
16000,1,1,7.700920e-05
10000,1,1,4.887581e-05
10000,1,1,4.792213e-05
10000,1,1,4.792213e-05
10000,1,1,4.887581e-05
10000,1,1,5.507469e-05
10000,1,1,4.911423e-05
10000,1,1,4.911423e-05
10000,1,1,4.911423e-05
10000,1,1,4.911423e-05
10000,1,1,4.792213e-05
20000,1,1,9.489059e-05
20000,1,1,1.008511e-04
20000,1,1,9.489059e-05
20000,1,1,9.489059e-05
20000,1,1,9.489059e-05
20000,1,1,9.512901e-05
20000,1,1,9.584427e-05
20000,1,1,9.489059e-05
20000,1,1,9.489059e-05
20000,1,1,9.608269e-05
40000,1,1,1.878738e-04
40000,1,1,1.888275e-04
40000,1,1,1.931190e-04
40000,1,1,1.888275e-04
40000,1,1,1.881123e-04
40000,1,1,1.878738e-04
40000,1,1,1.959801e-04
40000,1,1,1.890659e-04
40000,1,1,1.878738e-04
40000,1,1,1.878738e-04
80000,1,1,3.759861e-04
80000,1,1,3.249645e-04
80000,1,1,3.778934e-04
80000,1,1,3.738403e-04
80000,1,1,3.728867e-04
80000,1,1,3.790855e-04
80000,1,1,3.221035e-04
80000,1,1,3.738403e-04
80000,1,1,3.209114e-04
80000,1,1,3.750324e-04
160000,1,1,6.408691e-04
160000,1,1,7.507801e-04
160000,1,1,7.519722e-04
160000,1,1,7.507801e-04
160000,1,1,7.519722e-04
160000,1,1,6.470680e-04
